Send message {IssueDetected, MessagePack, 3844 bytes}
Send message {IssueDetected, MessagePack, 4383 bytes}
Send message {IssueDetected, MessagePack, 4393 bytes}
Send message {IssueDetected, MessagePack, 4190 bytes}
Send message {IssueDetected, MessagePack, 3993 bytes}
Send message {IssueDetected, MessagePack, 3842 bytes}
Send message {IssueDetected, MessagePack, 4006 bytes}
Send message {IssueDetected, MessagePack, 4169 bytes}
Send message {IssueDetected, MessagePack, 4006 bytes}
Send message {Progress, MessagePack, 4 bytes}
Send message {NodeScanStatus, MessagePack, 82 bytes}
Send message {NodeScanStatus, MessagePack, 82 bytes}
Send message {IssueDetected, MessagePack, 1387 bytes}
Send message {IssueDetected, MessagePack, 1631 bytes}
Send message {Progress, MessagePack, 4 bytes}
Send message {NodeScanStatus, MessagePack, 82 bytes}
Send message {IssueDetected, MessagePack, 1119 bytes}
Send message {IssueDetected, MessagePack, 641 bytes}
Send message {IssueDetected, MessagePack, 821 bytes}
Send message {IssueDetected, MessagePack, 643 bytes}
Send message {IssueDetected, MessagePack, 646 bytes}
Send message {IssueDetected, MessagePack, 1196 bytes}
Send message {IssueDetected, MessagePack, 903 bytes}
Send message {NodeScanStatus, MessagePack, 81 bytes}
Send message {Progress, MessagePack, 4 bytes}
Send message {ScanDone, ByteArray, 0 bytes}
Elapsed time of the 'Scan' stage: 00:02:42.1081306
Send message {Progress, MessagePack, 4 bytes}
Send message {FinalizeDone, ByteArray, 0 bytes}
Elapsed time of the 'Finalize' stage: 00:00:00.0034116
Core was stopped due to an error
